dataset,episode,classification,bag_duration_s,common_overlap_s,alignment_coverage_50ms,drop_events,estimated_missing,severe_gaps,usable_segments_ge_5s,usable_continuous_s,longest_continuous_s,header_clock_topics,size_bytes,errors,warnings,path
f1-6-201,episode_000184,FRAGMENT_ONLY,53.414336752,53.36092448234558,0.9839307787391842,161,203,4,5,52.25998258590698,23.795177698135376,3,714609721,,"one or more required streams has a gap >200 ms | 161 dropped-frame events, about 203 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000184
f1-6-201,episode_000185,FRAGMENT_ONLY,58.49771151,58.43240737915039,0.9915302089215132,157,184,1,2,58.108808755874634,34.03978633880615,3,781019415,,"one or more required streams has a gap >200 ms | 157 dropped-frame events, about 184 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000185
f1-6-201,episode_000186,FRAGMENT_ONLY,59.122916491,58.89490818977356,0.9927170868347339,154,177,1,2,58.605650901794434,40.48364543914795,2,792495056,,"one or more required streams has a gap >200 ms | 154 dropped-frame events, about 177 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000186
f1-6-201,episode_000187,READY,59.206775132,59.142412185668945,0.9966517857142857,172,191,0,1,59.142412185668945,59.142412185668945,2,796847279,,"172 dropped-frame events, about 191 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000187
f1-6-201,episode_000188,READY,58.694153129,58.56302261352539,0.9966178128523112,146,161,0,1,58.56302261352539,58.56302261352539,2,784846812,,"146 dropped-frame events, about 161 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000188
f1-6-201,episode_000189,READY,51.928023149,49.80097270011902,0.9960238568588469,131,141,0,1,49.80097270011902,49.80097270011902,2,680817089,,"131 dropped-frame events, about 141 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000189
f1-6-201,episode_000190,FRAGMENT_ONLY,54.370887823,54.306360483169556,0.9878493317132442,136,175,2,1,48.39904308319092,48.39904308319092,2,729114022,,"one or more required streams has a gap >200 ms | 136 dropped-frame events, about 175 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000190
f1-6-201,episode_000191,READY,50.295951268,50.23976492881775,0.9947437582128777,158,178,0,1,50.23976492881775,50.23976492881775,2,675750861,,"158 dropped-frame events, about 178 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000191
f1-6-201,episode_000192,FRAGMENT_ONLY,57.281981937,57.22200274467468,0.9936562860438293,159,187,1,2,56.966357707977295,37.02761149406433,3,769289790,,"one or more required streams has a gap >200 ms | 159 dropped-frame events, about 187 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000192
f1-6-201,episode_000193,FRAGMENT_ONLY,54.44429442,54.373008012771606,0.9842233009708737,158,199,3,4,53.32574534416199,20.205564975738525,3,735683566,,"one or more required streams has a gap >200 ms | 158 dropped-frame events, about 199 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000193
f1-6-201,episode_000194,FRAGMENT_ONLY,56.886977126,55.48952674865723,0.995243757431629,146,160,2,2,51.26026749610901,41.83372759819031,3,758518598,,"one or more required streams has a gap >200 ms | 146 dropped-frame events, about 160 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000194
f1-6-201,episode_000195,FRAGMENT_ONLY,51.342083672,51.279481172561646,0.9929214929214929,129,149,1,2,50.990835666656494,30.47019338607788,2,690121038,,"one or more required streams has a gap >200 ms | 129 dropped-frame events, about 149 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000195
f1-6-201,episode_000196,FRAGMENT_ONLY,60.686374412,60.63404130935669,0.9880239520958084,171,208,2,2,58.66340231895447,50.771260261535645,3,821753655,,"one or more required streams has a gap >200 ms | 171 dropped-frame events, about 208 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000196
f1-6-201,episode_000197,FRAGMENT_ONLY,54.548728057,52.36211037635803,0.989281210592686,122,146,2,3,51.8576340675354,26.327319383621216,2,730035918,,"one or more required streams has a gap >200 ms | 122 dropped-frame events, about 146 missing messages | header clock anomaly on 2 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000197
f1-6-201,episode_000198,READY,53.525941745,53.48789978027344,0.9975323874151758,119,131,0,1,53.48789978027344,53.48789978027344,1,719288557,,"119 dropped-frame events, about 131 missing messages | header clock anomaly on 1 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000198
f1-6-201,episode_000199,FRAGMENT_ONLY,53.282498281,50.661805868148804,0.9856677524429968,108,148,2,3,50.014015674591064,29.105621814727783,3,701836490,,"one or more required streams has a gap >200 ms | 108 dropped-frame events, about 148 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000199
f1-6-201,episode_000200,READY,54.173532788,54.11215591430664,0.9945088468578401,94,115,0,1,54.11215591430664,54.11215591430664,3,725585849,,"94 dropped-frame events, about 115 missing messages | header clock anomaly on 3 topics; convert using MCAP log_time",/home/liumouyun/extended_storage/liumouyun/Datas/f1-6-201/episode_000200
